19080|21311605|1|100161|1|
19080|21311604|1|100161|18|
19080|21311606|1|100161|19|
19080|21311607|1|100161|10|
19080|21311608|1|100161|14|
19080|21311617|1|100161|2|
19080|21311609|1|100161|4|
19080|21311614|1|100161|3|
19080|21311618|1|100161|1|
19080|21311621|1|100161|12|
19080|21311619|1|100161|93|
19080|21311622|1|100161|2|
19080|21311624|1|100161|1|
19080|21311629|1|100161|13|
19080|21311632|1|100161|2|
19080|21311637|1|100161|4|
19080|21311636|1|100161|6|
19080|21311639|1|100161|11|
19080|21311641|1|100161|26|
19080|21311640|1|100161|143|
19080|21311644|1|100161|3|
19080|21311645|1|100161|25|
19080|21311647|1|100161|11|
19080|21311649|1|100161|1|
19080|21311651|1|100161|4|
19080|21311650|1|100161|4|
19080|21311653|1|100161|14|
19080|21311654|1|100161|125|
19080|21311658|1|100161|53|
19080|21311659|1|100161|9|
19080|21311660|1|100161|6|
19080|21311663|1|100161|2|
19080|21311664|1|100161|3|
19080|21311662|1|100161|1|
19080|21311667|1|100161|7|
19080|21311655|1|100161|3|
19080|21311676|1|100161|8|
19080|21311677|1|100161|9|
19080|21311675|1|100161|20|
19080|21311678|1|100161|11|
19080|21311680|1|100161|23|
19080|21311683|1|100161|7|
19080|21311685|1|100161|116|
19080|21311684|1|100161|110|
19080|21311686|1|100161|17|
19080|21311687|1|100161|2|
19080|21311689|1|100161|2|
19080|21311693|1|100161|2|
19080|21311694|1|100161|12|
19080|21311700|1|100161|1|
19080|21311701|1|100161|5|
19080|21311703|1|100161|42|
19080|21311705|1|100161|8|
19080|21311708|1|100161|22|
19080|21311707|1|100161|7|
19080|21311709|1|100161|6|
19080|21311710|1|100161|1|
19080|21311711|1|100161|2|
19080|21311715|1|100161|10|
19080|21311717|1|100161|1|
19080|21311716|1|100161|15|
19080|21311718|1|100161|18|
19080|21311714|1|100161|6|
19080|21311721|1|100161|36|
19080|21311720|1|100161|83|
19080|21311722|1|100161|14|
19080|21311723|1|100161|11|
19080|21311724|1|100161|16|
19080|21311725|1|100161|10|
19080|21311726|1|100161|3|
19080|21311727|1|100161|2|
19080|21311732|1|100161|4|
19080|21311730|1|100161|1|
19080|21311734|1|100161|20|
19080|21311728|1|100161|258|
19080|21311737|1|100161|2|
19080|21311738|1|100161|14|
19080|21311741|1|100161|8|
19080|21311744|1|100161|10|
19080|21311750|1|100161|8|
19080|21311749|1|100161|7|
19080|21311755|1|100161|4|
19080|21311758|1|100161|3|
19080|21311760|1|100161|1|
19080|21311757|1|100161|3|
19080|21311735|1|100161|14|
19080|21311762|1|100161|1|
19080|21311764|1|100161|1|
19080|21311765|1|100161|1|
19080|21311766|1|100161|14|
19080|21311770|1|100161|29|
19080|21311771|1|100161|26|
19080|21311772|1|100161|4|
19080|21311775|1|100161|1|
19080|21311774|1|100161|3|
19080|21311777|1|100161|6|
19080|21311778|1|100161|9|
19080|21311780|1|100161|12|
19080|21311782|1|100161|4|
19080|21311785|1|100161|17|
19080|21311786|1|100161|3|
19080|21311787|1|100161|4|
19080|21311789|1|100161|2|
19080|21311795|1|100161|11|
19080|21311796|1|100161|5|
19080|21311797|1|100161|7|
19080|21311800|1|100161|33|
19080|21311803|1|100161|2|
19080|21311805|1|100161|1|
19080|21311808|1|100161|8|
19080|21311809|1|100161|1|
19080|21311811|1|100161|8|
19080|21311815|1|100161|4|
19080|21311822|1|100161|56|
19080|21311824|1|100161|57|
19080|21311825|1|100161|2|
19080|21311828|1|100161|1|
19080|21311829|1|100161|4|
19080|21311833|1|100161|22|
19080|21311834|1|100161|22|
19080|21311836|1|100161|5|
19080|21311838|1|100161|3|
19080|21311842|1|100161|4|
19080|21311846|1|100161|3|
19080|21311849|1|100161|1|
19080|21311848|1|100161|19|
19080|21311853|1|100161|2|
19080|21311855|1|100161|5|
19080|21311862|1|100161|45|
19080|21311860|1|100161|26|
19080|21311859|1|100161|24|
19080|21311861|1|100161|34|
19080|21311868|1|100161|10|
19080|21311870|1|100161|7|
19080|21311871|1|100161|14|
19080|21311877|1|100161|1|
19080|21311875|1|100161|94|
19080|21311884|1|100161|3|
19080|21311889|1|100161|6|
19080|21311888|1|100161|63|
19080|21311886|1|100161|9|
19080|21311891|1|100161|5|
19080|21311887|1|100161|9|
19080|21311890|1|100161|4|
19080|21311895|1|100161|14|
19080|21311901|1|100161|7|
19080|21311910|1|100161|41|
19080|21311913|1|100161|25|
19080|21311914|1|100161|51|
19080|21311915|1|100161|7|
19080|21311917|1|100161|17|
19080|21311919|1|100161|15|
19080|21311920|1|100161|54|
19080|21311924|1|100161|3|
19080|21311925|1|100161|1|
19080|21311928|1|100161|19|
19080|21311929|1|100161|2|
19080|21311932|1|100161|7|
19080|21311934|1|100161|9|
19080|21311936|1|100161|8|
19080|21311938|1|100161|17|
19080|21311946|1|100161|2|
19080|21311941|1|100161|5|
19080|21311943|1|100161|1|
19080|21311945|1|100161|21|
19080|21311942|1|100161|3|
19080|21311944|1|100161|7|
19080|21311949|1|100161|7|
19080|21311950|1|100161|2|
19080|21311955|1|100161|15|
19080|21311951|1|100161|7|
19080|21311953|1|100161|138|
19080|21311956|1|100161|9|
19080|21311957|1|100161|4|
19080|21311962|1|100161|46|
19080|21311963|1|100161|25|
19080|21311967|1|100161|172|
19080|21311974|1|100161|4|
19080|21311976|1|100161|9|
19080|21311978|1|100161|4|
19080|21311981|1|100161|3|
19080|21311982|1|100161|10|
19080|21311983|1|100161|6|
19080|21311984|1|100161|8|
19080|21311986|1|100161|1|
19080|21311987|1|100161|5|
19080|21311991|1|100161|1|
19080|21311993|1|100161|15|
19080|21311994|1|100161|1|
19080|21311996|1|100161|1|
19080|21311997|1|100161|8|
19080|21311998|1|100161|16|
19080|21311999|1|100161|11|
19080|21312005|1|100161|1|
19080|21312006|1|100161|4|
19080|21312011|1|100161|1|
19080|21312012|1|100161|10|
19080|21312013|1|100161|2|
19080|21312016|1|100161|1|
19080|21312020|1|100161|2|
19080|21312026|1|100161|22|
19080|21312027|1|100161|11|
19080|21312029|1|100161|5|
19080|21312031|1|100161|56|
19080|21312032|1|100161|6|
19080|21312037|1|100161|4|
19080|21312050|1|100161|3|
19080|21312052|1|100161|1|
19080|21312054|1|100161|2|
19080|21312044|1|100161|5|
19080|21312057|1|100161|46|
19080|21312058|1|100161|2|
19080|21312059|1|100161|18|
19080|21312060|1|100161|41|
19080|21312061|1|100161|5|
19080|21312064|1|100161|11|
19080|21312065|1|100161|2|
19080|21312069|1|100161|60|
19080|21312066|1|100161|10|
19080|21312068|1|100161|1|
19080|21312075|1|100161|1|
19080|21312076|1|100161|1|
19080|21312080|1|100161|75|
19080|21312081|1|100161|1|
19080|21312082|1|100161|49|
19080|21312083|1|100161|12|
19080|21312085|1|100161|18|
19080|21312088|1|100161|7|
19080|21312089|1|100161|3|
19080|21312093|1|100161|2|
19080|21312092|1|100161|4|
19080|21312094|1|100161|3|
19080|21312097|1|100161|2|
19080|21312098|1|100161|3|
19080|21312100|1|100161|3|
19080|21312101|1|100161|17|
19080|21312105|1|100161|1|
19080|21312109|1|100161|2|
19080|21312110|1|100161|136|
19080|21312111|1|100161|6|
19080|21312112|1|100161|5|
19080|21312118|1|100161|24|
19080|21312119|1|100161|11|
19080|21312127|1|100161|38|
19080|21312131|1|100161|13|
19080|21312134|1|100161|4|
19080|21312136|1|100161|10|
19080|21312137|1|100161|9|
19080|21312138|1|100161|2|
19080|21312143|1|100161|5|
19080|21312145|1|100161|1|
19080|21312149|1|100161|11|
19080|21312151|1|100161|8|
19080|21312148|1|100161|6|
19080|21312153|1|100161|107|
19080|21312152|1|100161|7|
19080|21312156|1|100161|12|
19080|21312154|1|100161|3|
19080|21312157|1|100161|10|
19080|21312164|1|100161|11|
19080|21312165|1|100161|12|
19080|21312159|1|100161|5|
19080|21312166|1|100161|358|
19080|21312167|1|100161|3|
19080|21312168|1|100161|61|
19080|21312171|1|100161|4|
19080|21312172|1|100161|1|
19080|21312173|1|100161|3|
19080|21312174|1|100161|6|
19080|21312177|1|100161|6|
19080|21312162|1|100161|199|
19080|21312179|1|100161|5|
19080|21312180|1|100161|2|
19080|21312182|1|100161|17|
19080|21312186|1|100161|51|
19080|21312188|1|100161|140|
19080|21312191|1|100161|21|
19080|21312192|1|100161|12|
19080|21312194|1|100161|9|
19080|21312198|1|100161|9|
19080|21312199|1|100161|4|
19080|21312200|1|100161|3|
19080|21312201|1|100161|1|
19080|21312208|1|100161|5|
19080|21312211|1|100161|57|
19080|21312212|1|100161|1|
19080|21312213|1|100161|64|
19080|21312216|1|100161|7|
19080|21312217|1|100161|6|
19080|21312219|1|100161|7|
19080|21312220|1|100161|5|
19080|21312222|1|100161|4|
19080|21312223|1|100161|2|
19080|21312225|1|100161|34|
19080|21312226|1|100161|118|
19080|21312228|1|100161|5|
19080|21312229|1|100161|10|
19080|21312231|1|100161|12|
19080|21312233|1|100161|2|
19080|21312235|1|100161|23|
19080|21312236|1|100161|15|
19080|21312237|1|100161|5|
19080|21312238|1|100161|9|
19080|21312239|1|100161|32|
19080|21312240|1|100161|30|
19080|21312243|1|100161|1|
19080|21312246|1|100161|1|
19080|21312247|1|100161|4|
19080|21312248|1|100161|3|
19080|21312241|1|100161|3|
19080|21312255|1|100161|1|
19080|21312259|1|100161|4|
19080|21312261|1|100161|6|
19080|21312262|1|100161|69|
19080|21312263|1|100161|225|
19080|21312265|1|100161|5|
19080|21312266|1|100161|2|
19080|21312273|1|100161|3|
19080|21312279|1|100161|3|
19080|21312275|1|100161|9|
19080|21312286|1|100161|71|
19080|21312285|1|100161|1|
19080|21312284|1|100161|10|
19080|21312289|1|100161|5|
19080|21312292|1|100161|37|
19080|21312293|1|100161|1|
19080|21312296|1|100161|47|
19080|21312305|1|100161|4|
19080|21312304|1|100161|10|
19080|21312301|1|100161|50|
19080|21312306|1|100161|39|
19080|21312303|1|100161|99|
19080|21312308|1|100161|28|
19080|21312313|1|100161|3|
19080|21312314|1|100161|16|
19080|21312315|1|100161|3|
19080|21312322|1|100161|2|
19080|21312325|1|100161|140|
19080|21312326|1|100161|3|
19080|21312328|1|100161|9|
19080|21312331|1|100161|5|
19080|21312330|1|100161|4|
19080|21312332|1|100161|7|
19080|21312334|1|100161|12|
19080|21312341|1|100161|6|
19080|21312338|1|100161|1|
19080|21312344|1|100161|67|
19080|21312345|1|100161|6|
19080|21312346|1|100161|5|
19080|21312347|1|100161|3|
19080|21312351|1|100161|5|
19080|21312352|1|100161|14|
19080|21312353|1|100161|1|
19080|21312357|1|100161|1|
19080|21312358|1|100161|3|
19080|21312361|1|100161|43|
19080|21312363|1|100161|1|
19080|21312370|1|100161|15|
19080|21312372|1|100161|29|
19080|21312376|1|100161|3|
19080|21312377|1|100161|1|
19080|21312379|1|100161|12|
19080|21312374|1|100161|3|
19080|21312380|1|100161|12|
19080|21312381|1|100161|13|
19080|21312382|1|100161|5|
19080|21312389|1|100161|1|
19080|21312387|1|100161|2|
19080|21312371|1|100161|27|
19080|21312391|1|100161|6|
19080|21312394|1|100161|17|
19080|21312395|1|100161|129|
19080|21312396|1|100161|6|
19080|21312401|1|100161|18|
19080|21312400|1|100161|9|
19080|21312398|1|100161|6|
19080|21312405|1|100161|6|
19080|21312408|1|100161|5|
19080|21312410|1|100161|2|
19080|21312411|1|100161|2|
19080|21312412|1|100161|1|
19080|21312420|1|100161|16|
19080|21312422|1|100161|24|
19080|21312426|1|100161|4|
19080|21312425|1|100161|16|
19080|21312428|1|100161|32|
19080|21312430|1|100161|1|
19080|21312432|1|100161|11|
19080|21312434|1|100161|3|
19080|21312436|1|100161|2|
19080|21312437|1|100161|1|
19080|21312439|1|100161|5|
19080|21312445|1|100161|6|
19080|21312443|1|100161|5|
19080|21312448|1|100161|6|
19080|21312449|1|100161|12|
19080|21312450|1|100161|108|
19080|21312451|1|100161|10|
19080|21312452|1|100161|6|
19080|21312455|1|100161|1|
19080|21312458|1|100161|5|
19080|21312454|1|100161|27|
19080|21312460|1|100161|7|
19080|21312465|1|100161|4|
19080|21312463|1|100161|16|
19080|21312469|1|100161|110|
19080|21312470|1|100161|10|
19080|21312471|1|100161|108|
19080|21312474|1|100161|9|
19080|21312475|1|100161|27|
19080|21312477|1|100161|2|
19080|21312478|1|100161|15|
19080|21312479|1|100161|1|
19080|21312480|1|100161|25|
19080|21312482|1|100161|11|
19080|21312483|1|100161|5|
19080|21312485|1|100161|17|
19080|21312488|1|100161|3|
19080|21312486|1|100161|34|
19080|21312487|1|100161|2|
19080|21312481|1|100161|13|
19080|21312496|1|100161|15|
19080|21312495|1|100161|16|
19080|21312494|1|100161|55|
19080|21312499|1|100161|3|
19080|21312501|1|100161|3|
19080|21312504|1|100161|6|
19080|21312505|1|100161|21|
19080|21312503|1|100161|1|
19080|21312506|1|100161|15|
19080|21312507|1|100161|1|
19080|21312509|1|100161|4|
19080|21312511|1|100161|10|
19080|21312515|1|100161|20|
19080|21312516|1|100161|18|
19080|21312514|1|100161|4|
19080|21312520|1|100161|6|
19080|21312524|1|100161|6|
19080|21312527|1|100161|2|
19080|21312525|1|100161|2|
19080|21312529|1|100161|18|
19080|21312523|1|100161|3|
19080|21312531|1|100161|21|
19080|21312533|1|100161|8|
19080|21312534|1|100161|9|
19080|21312535|1|100161|19|
19080|21312538|1|100161|18|
19080|21312536|1|100161|1|
19080|21312540|1|100161|3|
19080|21312541|1|100161|5|
19080|21312542|1|100161|5|
19080|21312544|1|100161|26|
19080|21312543|1|100161|2|
19080|21312547|1|100161|24|
19080|21312549|1|100161|68|
19080|21312550|1|100161|1|
19080|21312551|1|100161|11|
19080|21312552|1|100161|23|
19080|21312555|1|100161|5|
19080|21312557|1|100161|47|
19080|21312558|1|100161|6|
19080|21312560|1|100161|5|
19080|21312561|1|100161|18|
19080|21312562|1|100161|1|
19080|21312563|1|100161|41|
19080|21312570|1|100161|41|
19080|21312572|1|100161|20|
19080|21312575|1|100161|5|
19080|21312579|1|100161|12|
19080|21312580|1|100161|6|
19080|21312583|1|100161|4|
19080|21312581|1|100161|1|
19080|21312582|1|100161|4|
19080|21312584|1|100161|26|
19080|21312591|1|100161|63|
19080|21312592|1|100161|56|
19080|21312588|1|100161|1|
19080|21312587|1|100161|107|
19080|21312598|1|100161|5|
19080|21312597|1|100161|6|
19080|21312599|1|100161|11|
19080|21312600|1|100161|50|
19080|21312601|1|100161|8|
19080|21312604|1|100161|1|
19080|21312606|1|100161|43|
19080|21312608|1|100161|5|
19080|21312609|1|100161|17|
19080|21312610|1|100161|1|
19080|21312614|1|100161|13|
19080|21312613|1|100161|50|
19080|21312617|1|100161|24|
19080|21312618|1|100161|15|
19080|21312619|1|100161|56|
19080|21312620|1|100161|35|
19080|21312621|1|100161|3|
19080|21312622|1|100161|5|
19080|21312628|1|100161|31|
19080|21312630|1|100161|17|
19080|21312631|1|100161|24|
19080|21312632|1|100161|7|
19080|21312629|1|100161|1|
19080|21312636|1|100161|15|
19080|21312638|1|100161|4|
19080|21312640|1|100161|91|
19080|21312642|1|100161|19|
19080|21312644|1|100161|45|
19080|21312649|1|100161|13|
19080|21312648|1|100161|19|
19080|21312650|1|100161|8|
19080|21312656|1|100161|2|
19080|21312657|1|100161|11|
19080|21312659|1|100161|22|
19080|21312660|1|100161|6|
19080|21312666|1|100161|1|
19080|21312667|1|100161|8|
19080|21312663|1|100161|30|
19080|21312668|1|100161|13|
19080|21312669|1|100161|221|
19080|21312670|1|100161|1|
19080|21312672|1|100161|2|
19080|21312674|1|100161|10|
19080|21312673|1|100161|26|
19080|21312676|1|100161|16|
19080|21312678|1|100161|15|
19080|21312680|1|100161|1|
19080|21312686|1|100161|2|
19080|21312689|1|100161|51|
19080|21312690|1|100161|2|
19080|21312691|1|100161|11|
19080|21312692|1|100161|43|
19080|21312693|1|100161|10|
19080|21312698|1|100161|65|
19080|21312702|1|100161|1|
19080|21312704|1|100161|4|
19080|21312705|1|100161|8|
19080|21312706|1|100161|14|
19080|21312710|1|100161|82|
19080|21312708|1|100161|1|
19080|21312711|1|100161|30|
19080|21312713|1|100161|8|
19080|21312715|1|100161|1|
19080|21312716|1|100161|2|
19080|21312718|1|100161|83|
19080|21312721|1|100161|2|
19080|21312724|1|100161|10|
19080|21312725|1|100161|4|
19080|21312726|1|100161|69|
19080|21312727|1|100161|3|
19080|21312731|1|100161|2|
19080|21312733|1|100161|21|
19080|21312734|1|100161|49|
19080|21312736|1|100161|1|
19080|21312735|1|100161|1|
19080|21312738|1|100161|17|
19080|21312739|1|100161|5|
19080|21312740|1|100161|6|
19080|21312741|1|100161|56|
19080|21312743|1|100161|9|
19080|21312748|1|100161|1|
19080|21312749|1|100161|155|
19080|21312752|1|100161|2|
19080|21312753|1|100161|1|
19080|21312754|1|100161|30|
19080|21312757|1|100161|3|
19080|21312758|1|100161|31|
19080|21312761|1|100161|8|
19080|21312765|1|100161|1|
19080|21312769|1|100161|17|
19080|21312770|1|100161|10|
19080|21312773|1|100161|1|
19080|21312775|1|100161|44|
19080|21312776|1|100161|11|
19080|21312778|1|100161|4|
19080|21312781|1|100161|1|
19080|21312783|1|100161|16|
19080|21312787|1|100161|824|
19080|21312789|1|100161|5|
19080|21312792|1|100161|5|
19080|21312795|1|100161|2|
19080|21312797|1|100161|17|
19080|21312796|1|100161|41|
19080|21312798|1|100161|7|
19080|21312800|1|100161|5|
19080|21312801|1|100161|1|
19080|21312802|1|100161|7|
19080|21312799|1|100161|92|
19080|21312804|1|100161|25|
19080|21312803|1|100161|4|
19080|21312805|1|100161|18|
19080|21312809|1|100161|11|
19080|21312811|1|100161|5|
19080|21312815|1|100161|10|
19080|21312794|1|100161|4|
19080|21312819|1|100161|14|
19080|21312821|1|100161|17|
19080|21312822|1|100161|3|
19080|21312823|1|100161|1|
19080|21312824|1|100161|6|
19080|21312825|1|100161|19|
19080|21312827|1|100161|6|
19080|21312828|1|100161|29|
19080|21312829|1|100161|5|
19080|21312830|1|100161|4|
19080|21312832|1|100161|10|
19080|21312834|1|100161|7|
19080|21312836|1|100161|18|
19080|21312835|1|100161|20|
19080|21312838|1|100161|14|
19080|21312837|1|100161|11|
19080|21312839|1|100161|2|
19080|21312840|1|100161|8|
19080|21312841|1|100161|21|
19080|21312844|1|100161|9|
19080|21312845|1|100161|8|
19080|21312846|1|100161|26|
19080|21312849|1|100161|3|
19080|21312856|1|100161|52|
19080|21312855|1|100161|9|
19080|21312859|1|100161|3|
19080|21312860|1|100161|1|
19080|21312864|1|100161|4|
19080|21312867|1|100161|4|
19080|21312871|1|100161|4|
19080|21312872|1|100161|36|
19080|21312874|1|100161|30|
19080|21312878|1|100161|11|
19080|21312882|1|100161|9|
19080|21312883|1|100161|9|
19080|21312886|1|100161|10|
19080|21312887|1|100161|7|
19080|21312889|1|100161|18|
19080|21312890|1|100161|2|
19080|21312891|1|100161|110|
19080|21312892|1|100161|57|
19080|21312895|1|100161|4|
19080|21312896|1|100161|1|
19080|21312897|1|100161|10|
19080|21312901|1|100161|1|
19080|21312904|1|100161|7|
19080|21312905|1|100161|19|
19080|21312908|1|100161|1|
19080|21312909|1|100161|10|
19080|21312910|1|100161|4|
19080|21312911|1|100161|6|
19080|21312920|1|100161|4|
19080|21312921|1|100161|39|
19080|21312923|1|100161|1|
19080|21312922|1|100161|1|
19080|21312930|1|100161|9|
