19080|15089246|9|2|1|200309|GASODUCTO 108 CP 37689 LEON GUANAJUATO|
19080|15089246|9|2|1|505409|10|
19080|15089246|9|2|1|200409|CBA190207LU8|
19080|15089246|9|2|1|505509|281928695169|
19080|15089246|9|2|1|200509|MX|
19080|15089246|9|2|1|500309|4|
19080|15089246|9|2|1|200609|3|
19080|15089246|9|2|1|101209|905|
19080|15089246|9|2|1|200709|1|
19080|15089246|9|2|1|101509|X|
19080|15089246|9|2|1|500109|MTU|
19080|15089246|9|2|1|101609|COMERCIO DE ENVASES PAPEL CARTON Y PRODUCTOS QUIMICOS|
19080|15089246|9|2|1|505009|1|
19080|15089246|9|2|1|101709|X|
19080|15089246|9|2|1|505109|9.8100|
19080|15089246|9|2|1|101809|SERVICIO DE EMPACADO Y EMPAQUETADO|
19080|15089246|9|2|1|505209|11.3800|
19080|15089246|9|2|1|102309|1|
19080|15089246|9|3|1|200209|CRP DEL BAJIO S.A. DE C.V.|
19080|15089246|9|3|1|505309|19.9500|
19080|15089246|9|3|1|200309|GASODUCTO 108 CP 37689 LEON GUANAJUATO|
19080|15089246|9|3|1|505409|7|
19080|15089246|9|3|1|200409|CBA190207LU8|
19080|15089246|9|3|1|505509|267127522754|
19080|15089246|9|3|1|200509|MX|
19080|15089246|9|3|1|500309|4|
19080|15089246|9|3|1|200609|3|
19080|15089246|9|3|1|101209|905|
19080|15089246|9|3|1|200709|1|
19080|15089246|9|3|1|101509|X|
19080|15089246|9|3|1|500109|MTU|
19080|15089246|9|3|1|101609|COMERCIO DE ENVASES PAPEL CARTON Y PRODUCTOS QUIMICOS|
19080|15089246|9|3|1|505009|1|
19080|15089246|9|3|1|101709|X|
19080|15089246|9|3|1|505109|3.4900|
19080|15089246|9|3|1|101809|SERVICIO DE EMPACADO Y EMPAQUETADO|
19080|15089246|9|3|1|505209|13.4200|
19080|15089246|9|3|1|102309|1|
19080|15091154|1|1|3|3004121|SOLUCIONES COMEERCIALES ABDO|
19080|15091154|1|1|3|3005121|TABASCO 11 COL. MARAVILLAS CUERNVACA MORELOS CP. 62230|
19080|15091154|1|2|3|3004121|SOLUCIONES COMERCIALES ABDO|
19080|15091154|1|2|3|3005121|TABASCO 11 COL. MARAVILLAS CUERNAVACA MORELOS CP. 62230|
19080|15091154|1|3|3|3004121|SOLUCIONES COMERCIALES ABDO |
19080|15091154|1|3|3|3005121|TABASCO 11 COL. MARAVILLAS CUERNAVACA MORELOS  CP. 62230|
19080|15091691|9|1|1|505209|0.0000|
19080|15091691|9|1|1|200209|PEA KING PRODUCE INC|
19080|15091691|9|1|1|505309|0.0000|
19080|15091691|9|1|1|200309|219 S PINE ST. SANTA MARIA CALIFORNIA 93458 |
19080|15091691|9|1|1|505409|0|
19080|15091691|9|1|1|200409|522358970|
19080|15091691|9|1|1|505509|0|
19080|15091691|9|1|1|200509|US|
19080|15091691|9|1|1|500309|0|
19080|15091691|9|1|1|200609|3|
19080|15091691|9|1|1|101509|X|
19080|15091691|9|1|1|200709|1|
19080|15091691|9|1|1|101609|VENTA DE PRODUCTOS AGRICOLAS|
19080|15091691|9|1|1|500109|PC|
19080|15091691|9|1|1|102309|2|
19080|15091691|9|1|1|505009|3|
19080|15091691|9|1|1|505109|0.0000|
19080|15091691|9|2|1|200409|BPK140407BR6|
19080|15091691|9|2|1|500309|0|
19080|15091691|9|2|1|200509|MX|
19080|15091691|9|2|1|102109|X|
19080|15091691|9|2|1|200609|7|
19080|15091691|9|2|1|102209|SERVICIO DE RECEPCION SELECCION ENFRIAMIENTO ALMANCENAMIENTO Y EMBARQUE DE HORTALIZAS|
19080|15091691|9|2|1|200709|1|
19080|15091691|9|2|1|102309|2|
19080|15091691|9|2|1|500109|PC|
19080|15091691|9|2|1|505009|3|
19080|15091691|9|2|1|505109|0.0000|
19080|15091691|9|2|1|505209|0.0000|
19080|15091691|9|2|1|200209|BAJA PK SA DE CV|
19080|15091691|9|2|1|505309|0.0000|
19080|15091691|9|2|1|200309|CARR A LA BUFADORA PARCELA 111 MANEADERO 22790 ENSENADA|
19080|15091691|9|2|1|505409|0|
19080|15091691|9|3|1|500109|PC|
19080|15091691|9|3|1|102309|2|
19080|15091691|9|3|1|505009|3|
19080|15091691|9|3|1|505109|0.0000|
19080|15091691|9|3|1|505209|0.0000|
19080|15091691|9|3|1|200209|DOU BAJA SUR PRODUCE S DE RL DE CV|
19080|15091691|9|3|1|505309|0.0000|
19080|15091691|9|3|1|200309|CARR A LA BUFADORA PARCELA 111 INT 5 MANEADERO ENSENADA|
19080|15091691|9|3|1|505409|0|
19080|15091691|9|3|1|200409|DBS180815RR8|
19080|15091691|9|3|1|505509|0|
19080|15091691|9|3|1|200509|MX|
19080|15091691|9|3|1|500309|0|
19080|15091691|9|3|1|200609|7|
19080|15091691|9|3|1|102109|X|
19080|15091691|9|3|1|200709|1|
19080|15091691|9|3|1|102209|COMPRA DE PRODUCTOS|
19080|15091691|9|4|1|505209|0.0000|
19080|15091691|9|4|1|200209|PEA KING PRODUCE INC|
19080|15091691|9|4|1|505309|0.0000|
19080|15091691|9|4|1|200309|219 S. PINE SR. SANTA MATIA CALIFORNIA 93458 |
19080|15091691|9|4|1|505409|0|
19080|15091691|9|4|1|200409|522358970|
19080|15091691|9|4|1|505509|0|
19080|15091691|9|4|1|200509|US|
19080|15091691|9|4|1|500309|0|
19080|15091691|9|4|1|200609|3|
19080|15091691|9|4|1|102109|X|
19080|15091691|9|4|1|200709|1|
19080|15091691|9|4|1|102209|COMPRA DE SEMILLA|
19080|15091691|9|4|1|500109|PC|
19080|15091691|9|4|1|102309|2|
19080|15091691|9|4|1|505009|3|
19080|15091691|9|4|1|505109|0.0000|
19080|15091691|9|5|1|200409|522358970|
19080|15091691|9|5|1|505509|0|
19080|15091691|9|5|1|200509|US|
19080|15091691|9|5|1|500309|0|
19080|15091691|9|5|1|200609|3|
19080|15091691|9|5|1|102109|X|
19080|15091691|9|5|1|200709|1|
19080|15091691|9|5|1|102209|INTERESES|
19080|15091691|9|5|1|500109|PC|
19080|15091691|9|5|1|102309|2|
19080|15091691|9|5|1|505009|3|
19080|15091691|9|5|1|505109|0.0000|
19080|15091691|9|5|1|505209|0.0000|
19080|15091691|9|5|1|200209|PEA KING PRODUCE INC|
19080|15091691|9|5|1|505309|0.0000|
19080|15091691|9|5|1|200309|219 S PINE ST SANTA MARIA CALIFORNIA 93458|
19080|15091691|9|5|1|505409|0|
19080|15091691|9|6|1|200709|1|
19080|15091691|9|6|1|102209|COMPRA DE PRODUCTO AGRICOLA|
19080|15091691|9|6|1|500109|PC|
19080|15091691|9|6|1|102309|2|
19080|15091691|9|6|1|505009|3|
