19080|15087932|1|101|2|201|1|
19080|15087932|2|501|2|601|1|
19080|15087932|3|901|2|1001|1|
19080|15087932|4|1301|2|1401|1|
19080|15087932|5|1701|2|1801|1|
19080|15087932|6|2101|2|2201|1|
19080|15087932|7|2501|2|2601|1|
19080|15087932|8|2901|2|3001|1|
19080|15087932|9|3301|1|3401|2|
19080|15087932|10|3701|2|3801|1|
19080|15087944|1|101|2|201|1|
19080|15087944|2|501|2|601|1|
19080|15087944|3|901|2|1001|1|
19080|15087944|4|1301|2|1401|1|
19080|15087944|5|1701|2|1801|1|
19080|15087944|6|2101|2|2201|1|
19080|15087944|7|2501|2|2601|1|
19080|15087944|8|2901|2|3001|1|
19080|15087944|9|3301|1|3401|2|
19080|15087944|10|3701|2|3801|1|
19080|15089148|1|101|2|201|1|
19080|15089148|2|501|2|601|1|
19080|15089148|3|901|2|1001|1|
19080|15089148|4|1301|2|1401|1|
19080|15089148|5|1701|2|1801|1|
19080|15089148|6|2101|2|2201|1|
19080|15089148|7|2501|2|2601|1|
19080|15089148|8|2901|2|3001|1|
19080|15089148|9|3301|1|3401|1|
19080|15089148|10|3701|2|3801|1|
19080|15089246|1|101|2|201|1|
19080|15089246|2|501|2|601|1|
19080|15089246|3|901|2|1001|1|
19080|15089246|4|1301|2|1401|1|
19080|15089246|5|1701|2|1801|1|
19080|15089246|6|2101|2|2201|1|
19080|15089246|7|2501|2|2601|1|
19080|15089246|8|2901|2|3001|1|
19080|15089246|9|3301|1|3401|1|
19080|15089246|10|3701|2|3801|1|
19080|15091154|1|1121|1|2121|1|
19080|15091691|1|101|2|201|1|
19080|15091691|2|501|2|601|1|
19080|15091691|3|901|2|1001|1|
19080|15091691|4|1301|2|1401|1|
19080|15091691|5|1701|2|1801|1|
19080|15091691|6|2101|2|2201|1|
19080|15091691|7|2501|2|2601|1|
19080|15091691|8|2901|2|3001|1|
19080|15091691|9|3301|1|3401|1|
19080|15091691|10|3701|2|3801|1|
19080|15091690|1|101|2|201|1|
19080|15091690|2|501|2|601|1|
19080|15091690|3|901|2|1001|1|
19080|15091690|4|1301|2|1401|1|
19080|15091690|5|1701|2|1801|1|
19080|15091690|6|2101|2|2201|1|
19080|15091690|7|2501|2|2601|1|
19080|15091690|8|2901|2|3001|1|
19080|15091690|9|3301|1|3401|1|
19080|15091690|10|3701|2|3801|1|
19080|15091849|1|1121|1|2121|1|
19080|15092141|1|101|2|201|1|
19080|15092141|2|501|2|601|1|
19080|15092141|3|901|2|1001|1|
19080|15092141|4|1301|1|1401|1|
19080|15092141|5|1701|2|1801|1|
19080|15092141|6|2101|2|2201|1|
19080|15092141|7|2501|2|2601|1|
19080|15092141|8|2901|2|3001|1|
19080|15092141|9|3301|2|3401|1|
19080|15092141|10|3701|2|3801|1|
19080|15092142|1|101|2|201|1|
19080|15092142|2|501|2|601|1|
19080|15092142|3|901|2|1001|1|
19080|15092142|4|1301|2|1401|1|
19080|15092142|5|1701|2|1801|1|
19080|15092142|6|2101|2|2201|1|
19080|15092142|7|2501|2|2601|1|
19080|15092142|8|2901|2|3001|1|
19080|15092142|9|3301|1|3401|1|
19080|15092142|10|3701|2|3801|1|
19080|15098257|1|101|2|201|1|
19080|15098257|2|501|2|601|1|
19080|15098257|3|901|2|1001|1|
19080|15098257|4|1301|2|1401|1|
19080|15098257|5|1701|2|1801|1|
19080|15098257|6|2101|2|2201|1|
19080|15098257|7|2501|2|2601|1|
19080|15098257|8|2901|2|3001|1|
19080|15098257|9|3301|1|3401|2|
19080|15098257|10|3701|2|3801|1|
19080|15098638|1|171|1|271|1|
19080|15099970|1|101|2|201|1|
19080|15099970|2|501|2|601|1|
19080|15099970|3|901|2|1001|1|
19080|15099970|4|1301|1|1401|1|
19080|15099970|5|1701|2|1801|1|
19080|15099970|6|2101|2|2201|1|
19080|15099970|7|2501|2|2601|1|
19080|15099970|8|2901|2|3001|1|
19080|15099970|9|3301|2|3401|1|
19080|15099970|10|3701|2|3801|1|
19080|15103524|1|101|2|201|1|
19080|15103524|2|501|2|601|1|
19080|15103524|3|901|2|1001|1|
19080|15103524|4|1301|1|1401|1|
19080|15103524|5|1701|2|1801|1|
19080|15103524|6|2101|2|2201|1|
19080|15103524|7|2501|2|2601|1|
19080|15103524|8|2901|2|3001|1|
19080|15103524|9|3301|2|3401|1|
19080|15103524|10|3701|2|3801|1|
19080|15103934|1|101|2|201|1|
19080|15103934|2|501|2|601|1|
19080|15103934|3|901|2|1001|1|
19080|15103934|4|1301|2|1401|1|
19080|15103934|5|1701|2|1801|1|
19080|15103934|6|2101|2|2201|1|
19080|15103934|7|2501|2|2601|1|
19080|15103934|8|2901|2|3001|1|
19080|15103934|9|3301|1|3401|2|
19080|15103934|10|3701|2|3801|1|
19080|15104765|1|101|2|201|1|
19080|15104765|2|501|2|601|1|
19080|15104765|3|901|2|1001|1|
19080|15104765|4|1301|1|1401|1|
19080|15104765|5|1701|2|1801|1|
19080|15104765|6|2101|2|2201|1|
19080|15104765|7|2501|2|2601|1|
19080|15104765|8|2901|2|3001|1|
19080|15104765|9|3301|2|3401|1|
19080|15104765|10|3701|2|3801|1|
19080|15107279|1|101|2|201|1|
19080|15107279|2|501|2|601|1|
19080|15107279|3|901|2|1001|1|
19080|15107279|4|1301|1|1401|1|
19080|15107279|5|1701|2|1801|1|
19080|15107279|6|2101|2|2201|1|
19080|15107279|7|2501|2|2601|1|
19080|15107279|8|2901|2|3001|1|
19080|15107279|9|3301|2|3401|1|
19080|15107279|10|3701|2|3801|1|
19080|15108238|1|101|2|201|1|
19080|15108238|2|501|1|601|2|
19080|15108238|3|901|2|1001|1|
19080|15108238|4|1301|2|1401|1|
19080|15108238|5|1701|2|1801|1|
19080|15108238|6|2101|2|2201|1|
19080|15108238|7|2501|2|2601|1|
19080|15108238|8|2901|2|3001|1|
19080|15108238|9|3301|2|3401|1|
19080|15108238|10|3701|2|3801|1|
19080|15108887|1|101|2|201|1|
19080|15108887|2|501|2|601|1|
19080|15108887|3|901|2|1001|1|
19080|15108887|4|1301|1|1401|1|
19080|15108887|5|1701|2|1801|1|
19080|15108887|6|2101|2|2201|1|
19080|15108887|7|2501|2|2601|1|
19080|15108887|8|2901|2|3001|1|
19080|15108887|9|3301|2|3401|1|
19080|15108887|10|3701|2|3801|1|
19080|15108960|1|101|2|201|1|
19080|15108960|2|501|1|601|2|
19080|15108960|3|901|2|1001|1|
19080|15108960|4|1301|2|1401|1|
19080|15108960|5|1701|2|1801|1|
19080|15108960|6|2101|2|2201|1|
19080|15108960|7|2501|2|2601|1|
19080|15108960|8|2901|2|3001|1|
19080|15108960|9|3301|2|3401|1|
19080|15108960|10|3701|2|3801|1|
19080|15108959|1|101|2|201|1|
19080|15108959|2|501|1|601|1|
19080|15108959|3|901|2|1001|1|
19080|15108959|4|1301|2|1401|1|
19080|15108959|5|1701|2|1801|1|
19080|15108959|6|2101|2|2201|1|
19080|15108959|7|2501|2|2601|1|
19080|15108959|8|2901|2|3001|1|
19080|15108959|9|3301|1|3401|1|
19080|15108959|10|3701|2|3801|1|
19080|15109501|1|101|2|201|1|
19080|15109501|2|501|1|601|1|
19080|15109501|3|901|2|1001|1|
19080|15109501|4|1301|2|1401|1|
19080|15109501|5|1701|2|1801|1|
19080|15109501|6|2101|2|2201|1|
19080|15109501|7|2501|2|2601|1|
19080|15109501|8|2901|2|3001|1|
19080|15109501|9|3301|2|3401|1|
19080|15109501|10|3701|2|3801|1|
19080|15110385|1|101|2|201|1|
19080|15110385|2|501|2|601|1|
19080|15110385|3|901|2|1001|1|
19080|15110385|4|1301|2|1401|1|
19080|15110385|5|1701|2|1801|1|
19080|15110385|6|2101|2|2201|1|
19080|15110385|7|2501|2|2601|1|
19080|15110385|8|2901|2|3001|1|
19080|15110385|9|3301|1|3401|1|
19080|15110385|10|3701|2|3801|1|
19080|15110386|1|101|2|201|1|
19080|15110386|2|501|2|601|1|
19080|15110386|3|901|2|1001|1|
19080|15110386|4|1301|1|1401|1|
19080|15110386|5|1701|2|1801|1|
19080|15110386|6|2101|2|2201|1|
19080|15110386|7|2501|2|2601|1|
19080|15110386|8|2901|2|3001|1|
19080|15110386|9|3301|2|3401|1|
19080|15110386|10|3701|2|3801|1|
19080|15110531|1|101|2|201|1|
19080|15110531|2|501|2|601|1|
19080|15110531|3|901|2|1001|1|
19080|15110531|4|1301|2|1401|1|
19080|15110531|5|1701|2|1801|1|
19080|15110531|6|2101|2|2201|1|
19080|15110531|7|2501|2|2601|1|
19080|15110531|8|2901|2|3001|1|
19080|15110531|9|3301|1|3401|1|
19080|15110531|10|3701|2|3801|1|
19080|15111270|1|101|2|201|1|
19080|15111270|2|501|2|601|1|
19080|15111270|3|901|2|1001|1|
19080|15111270|4|1301|2|1401|1|
19080|15111270|5|1701|2|1801|1|
19080|15111270|6|2101|2|2201|1|
19080|15111270|7|2501|2|2601|1|
19080|15111270|8|2901|2|3001|1|
19080|15111270|9|3301|1|3401|1|
19080|15111270|10|3701|2|3801|1|
19080|15112031|1|171|1|271|1|
19080|15112631|1|171|1|271|1|
19080|15112931|1|101|2|201|1|
19080|15112931|2|501|2|601|1|
19080|15112931|3|901|2|1001|1|
19080|15112931|4|1301|2|1401|1|
19080|15112931|5|1701|2|1801|1|
19080|15112931|6|2101|2|2201|1|
19080|15112931|7|2501|2|2601|1|
19080|15112931|8|2901|0|3001|1|
19080|15112931|9|3301|2|3401|1|
19080|15112931|10|3701|2|3801|1|
19080|15113426|1|101|2|201|1|
19080|15113426|2|501|1|601|1|
19080|15113426|3|901|2|1001|1|
19080|15113426|4|1301|2|1401|1|
19080|15113426|5|1701|2|1801|1|
19080|15113426|6|2101|2|2201|1|
19080|15113426|7|2501|2|2601|1|
19080|15113426|8|2901|2|3001|1|
19080|15113426|9|3301|1|3401|1|
19080|15113426|10|3701|2|3801|1|
19080|15114228|1|101|2|201|1|
19080|15114228|2|501|2|601|1|
19080|15114228|3|901|2|1001|1|
19080|15114228|4|1301|2|1401|1|
19080|15114228|5|1701|2|1801|1|
19080|15114228|6|2101|2|2201|1|
19080|15114228|7|2501|2|2601|1|
19080|15114228|8|2901|2|3001|1|
19080|15114228|9|3301|1|3401|1|
19080|15114228|10|3701|2|3801|1|
19080|15116991|1|101|2|201|1|
19080|15116991|2|501|2|601|1|
19080|15116991|3|901|2|1001|1|
19080|15116991|4|1301|2|1401|1|
19080|15116991|5|1701|2|1801|1|
19080|15116991|6|2101|2|2201|1|
19080|15116991|7|2501|2|2601|1|
19080|15116991|8|2901|2|3001|1|
19080|15116991|9|3301|1|3401|2|
19080|15116991|10|3701|2|3801|1|
19080|15117815|1|101|2|201|1|
19080|15117815|2|501|2|601|1|
19080|15117815|3|901|2|1001|1|
19080|15117815|4|1301|2|1401|1|
19080|15117815|5|1701|2|1801|1|
19080|15117815|6|2101|2|2201|1|
19080|15117815|7|2501|2|2601|1|
19080|15117815|8|2901|2|3001|1|
19080|15117815|9|3301|1|3401|1|
19080|15117815|10|3701|2|3801|1|
19080|15117917|1|101|2|201|1|
19080|15117917|2|501|2|601|1|
19080|15117917|3|901|2|1001|1|
19080|15117917|4|1301|2|1401|1|
19080|15117917|5|1701|2|1801|1|
19080|15117917|6|2101|2|2201|1|
19080|15117917|7|2501|2|2601|1|
19080|15117917|8|2901|2|3001|1|
19080|15117917|9|3301|1|3401|2|
19080|15117917|10|3701|2|3801|1|
19080|15121853|1|171|1|271|1|
19080|15127360|1|101|2|201|1|
19080|15127360|2|501|2|601|1|
19080|15127360|3|901|2|1001|1|
19080|15127360|4|1301|2|1401|1|
19080|15127360|5|1701|2|1801|1|
19080|15127360|6|2101|2|2201|1|
19080|15127360|7|2501|2|2601|1|
