19080|15087932|9|3501|61279885|3601|05/11/2023|
19080|15087944|9|3501|61279879|3601|05/11/2023|
19080|15098257|9|3501|61297401|3601|05/15/2023|
19080|15103934|9|3501|6A1F9|3601|05/15/2023|
19080|15108238|2|701|61152382|801|03/12/2022|
19080|15108960|2|701|61260772|801|03/20/2023|
19080|15116991|9|3501|61288858|3601|05/15/2023|
19080|15117917|9|3501|61279747|3601|05/11/2023|
19080|15130773|9|3501|1A8F6|3601|06/07/2023|
19080|15132483|9|3501|18411|3601|06/07/2023|
19080|15132624|9|3501|5C6E0|3601|06/07/2023|
19080|15132865|9|3501|52916|3601|06/07/2023|
19080|15137524|9|3501|42645|3601|05/15/2023|
19080|15141156|9|3501|61289710|3601|05/15/2023|
19080|15144944|9|3501|61298277|3601|05/15/2023|
19080|15155432|9|3501|4B5B|3601|05/15/2023|
19080|15161903|9|3501|61303565|3601|05/25/2023|
19080|15165736|9|3501|345C6|3601|04/25/2023|
19080|15169174|9|3501|61293104|3601|05/15/2023|
19080|15171299|9|3501|61328069|3601|09/19/2023|
