19080|15091154|1|1|4|4003121|08/02/2023|
19080|15091154|1|2|4|4003121|08/04/2023|
19080|15091154|1|3|4|4003121|08/23/2023|
19080|15091849|1|1|4|4003121|08/22/2023|
19080|15091849|1|2|4|4003121|08/25/2023|
19080|15091849|1|3|4|4003121|08/31/2023|
19080|15098638|1|1|0|200371|06/28/1996|
19080|15098638|1|1|0|200571|08/01/2023|
19080|15098638|1|1|0|200671|08/31/2023|
19080|15121853|1|1|0|200371|04/12/2023|
19080|15121853|1|1|0|200571|08/01/2023|
19080|15121853|1|1|0|200671|08/31/2023|
