19080|15087932|9|1|1|500409|240562.0|
19080|15087932|9|1|1|501809|0.0|
19080|15087932|9|1|1|500809|240562.0|
19080|15087932|9|2|1|500409|396356.0|
19080|15087932|9|2|1|501809|0.0|
19080|15087932|9|2|1|500809|396356.0|
19080|15087932|9|3|1|500409|12100.0|
19080|15087932|9|3|1|501809|0.0|
19080|15087932|9|3|1|500809|12100.0|
19080|15087932|9|4|1|500409|149765.0|
19080|15087932|9|4|1|501809|0.0|
19080|15087932|9|4|1|500809|149765.0|
19080|15087932|9|5|1|500409|331425.0|
19080|15087932|9|5|1|501809|0.0|
19080|15087932|9|5|1|500909|331425.0|
19080|15087932|9|6|1|503009|389406083.0|
19080|15087932|9|6|1|503109|0.0|
19080|15087932|9|6|1|503209|389406083.0|
19080|15087932|9|6|1|500409|8096318.0|
19080|15087932|9|6|1|503409|368915758.0|
19080|15087932|9|6|1|501809|0.0|
19080|15087932|9|6|1|503509|20490325.0|
19080|15087932|9|6|1|500909|8096318.0|
19080|15087932|9|6|1|503709|0.0|
19080|15087944|9|1|1|501809|0.0|
19080|15087944|9|1|1|500809|1067015.0|
19080|15087944|9|1|1|500409|1067015.0|
19080|15087944|9|2|1|503109|0.0|
19080|15087944|9|2|1|503209|389406083.0|
19080|15087944|9|2|1|500409|7211064.0|
19080|15087944|9|2|1|503409|368915758.0|
19080|15087944|9|2|1|501809|0.0|
19080|15087944|9|2|1|503509|20490325.0|
19080|15087944|9|2|1|500909|7211064.0|
19080|15087944|9|2|1|503709|0.0|
19080|15087944|9|2|1|503009|389406083.0|
19080|15087944|9|3|1|501809|0.0|
19080|15087944|9|3|1|503509|590139.0|
19080|15087944|9|3|1|500909|11518641.0|
19080|15087944|9|3|1|503709|0.0|
19080|15087944|9|3|1|503009|11518641.0|
19080|15087944|9|3|1|503109|0.0|
19080|15087944|9|3|1|503209|11518641.0|
19080|15087944|9|3|1|500409|11518641.0|
19080|15087944|9|3|1|503409|10928502.0|
19080|15089148|9|1|1|501609|0.0|
19080|15089148|9|1|1|503709|0.0|
19080|15089148|9|1|1|503009|5484233.0|
19080|15089148|9|1|1|503109|3784556.0|
19080|15089148|9|1|1|500409|5484233.0|
19080|15089148|9|1|1|503209|1735678.0|
19080|15089148|9|1|1|501809|0.0|
19080|15089148|9|1|1|503409|1054947.0|
19080|15089148|9|1|1|500909|5484233.0|
19080|15089148|9|1|1|503609|0.0|
19080|15089148|9|2|1|503109|392500.0|
19080|15089148|9|2|1|500409|591783.0|
