19080|15087932|9|100209|798783.0|
19080|15087932|9|100309|8427743.0|
19080|15087932|9|100509|798783.0|
19080|15087932|9|100609|8427743.0|
19080|15087932|9|100709|0.0|
19080|15087932|9|100809|0.0|
19080|15087932|9|100909|0.0|
19080|15087932|9|101009|0.0|
19080|15087932|9|101109|0.0|
19080|15087944|9|100209|1067015.0|
19080|15087944|9|100309|18729705.0|
19080|15087944|9|100509|1067015.0|
19080|15087944|9|100609|18729705.0|
19080|15087944|9|100709|0.0|
19080|15087944|9|100809|0.0|
19080|15087944|9|100909|0.0|
19080|15087944|9|101009|0.0|
19080|15087944|9|101109|0.0|
19080|15089148|9|100309|10732206.0|
19080|15089148|9|100509|0.0|
19080|15089148|9|100609|10732206.0|
19080|15089148|9|100709|0.0|
19080|15089148|9|100809|0.0|
19080|15089148|9|100909|0.0|
19080|15089148|9|101009|0.0|
19080|15089148|9|101109|0.0|
19080|15089246|9|100209|10732206.0|
19080|15089246|9|100509|10732206.0|
19080|15089246|9|100609|0.0|
19080|15089246|9|100709|0.0|
19080|15089246|9|100809|0.0|
19080|15089246|9|100909|0.0|
19080|15089246|9|101009|0.0|
19080|15089246|9|101109|0.0|
19080|15091691|9|100209|589006744.0|
19080|15091691|9|100309|282475298.0|
19080|15091691|9|100509|589006744.0|
19080|15091691|9|100609|282475298.0|
19080|15091691|9|100709|0.0|
19080|15091691|9|100809|0.0|
19080|15091691|9|100909|0.0|
19080|15091691|9|101009|0.0|
19080|15091691|9|101109|0.0|
19080|15091690|9|100209|1042586930.0|
19080|15091690|9|100309|236872088.0|
19080|15091690|9|100509|1042586930.0|
19080|15091690|9|100609|236802422.0|
19080|15091690|9|100709|0.0|
19080|15091690|9|100809|0.0|
19080|15091690|9|100909|0.0|
19080|15091690|9|101009|0.0|
19080|15091690|9|101109|0.0|
19080|15092141|4|100204|13948.0|
19080|15092141|4|100404|0.0|
19080|15092142|9|100209|3814430.0|
19080|15092142|9|100509|3814430.0|
19080|15092142|9|100609|0.0|
19080|15092142|9|100709|0.0|
19080|15092142|9|100809|0.0|
19080|15092142|9|100909|0.0|
19080|15092142|9|101009|0.0|
19080|15092142|9|101109|0.0|
19080|15098257|9|100209|27207683.0|
19080|15098257|9|100309|33314152.0|
19080|15098257|9|100509|27207683.0|
19080|15098257|9|100609|33314152.0|
19080|15098257|9|100709|0.0|
19080|15098257|9|100809|0.0|
