19080|98034104|1|1|90007|1|
19080|98034104|1|1|90008|269084|
19080|98034104|1|1|90009|50|
19080|98034104|1|1|90010|220010664787|
19080|98034104|1|1|90011|4648741|
19080|98034104|1|1|90012|4620057|
19080|98034104|1|1|90013|4620057|
19080|98034104|1|1|90014|20220913|
19080|98034104|1|1|90016|10114|
19080|98034332|1|1|90001|1|
19080|98034332|1|1|90002|SAF|
19080|98034332|1|1|90003|Y|
19080|98034332|1|1|90004|35|
19080|98034332|1|1|90005|2021|
19080|98034332|1|1|90007|35|
19080|98034332|1|1|90008|330|
19080|98034332|1|1|90009|41|
19080|98034332|1|1|90010|230020046922|
19080|98034332|1|1|90011|7128|
19080|98034332|1|1|90012|7128|
19080|98034332|1|1|90013|7128|
19080|98034332|1|1|90014|20230207|
19080|98034332|1|1|90016|13514|
19080|98034401|1|1|90001|1|
19080|98034401|1|1|90002|SAF|
19080|98034401|1|1|90003|Y|
19080|98034401|1|1|90004|35|
19080|98034401|1|1|90005|2022|
19080|98034401|1|1|90007|1|
19080|98034401|1|1|90008|41465|
19080|98034401|1|1|90009|50|
19080|98034401|1|1|90010|230000609284|
19080|98034401|1|1|90011|275336|
19080|98034401|1|1|90012|91742|
19080|98034401|1|1|90013|92329|
19080|98034401|1|1|90014|20230728|
19080|98034401|1|1|90016|10114|
19080|98034608|1|1|90001|1|
19080|98034608|1|1|90002|SAF|
19080|98034608|1|1|90003|Y|
19080|98034608|1|1|90004|35|
19080|98034608|1|1|90005|2019|
19080|98034608|1|1|90007|35|
19080|98034608|1|1|90008|25676|
19080|98034608|1|1|90009|41|
19080|98034608|1|1|90010|200260071277|
19080|98034608|1|1|90011|175214|
19080|98034608|1|1|90012|180057|
19080|98034608|1|1|90013|180057|
19080|98034608|1|1|90014|20200630|
19080|98034608|1|1|90016|13514|
19080|98034842|1|1|90001|1|
19080|98034842|1|1|90002|SAF|
19080|98034842|1|1|90003|Y|
19080|98034842|1|1|90004|35|
19080|98034842|1|1|90005|2022|
19080|98034842|1|1|90007|1|
19080|98034842|1|1|90008|477151|
19080|98034842|1|1|90009|41|
19080|98034842|1|1|90010|230000249904|
19080|98034842|1|1|90011|12721680|
19080|98034842|1|1|90012|11473844|
19080|98034842|1|1|90013|11473844|
19080|98034842|1|1|90014|20230405|
19080|98034842|1|1|90016|10114|
19080|98034928|1|1|90001|1|
19080|98034928|1|1|90002|SAF|
19080|98034928|1|1|90003|Y|
19080|98034928|1|1|90004|35|
19080|98034928|1|1|90005|2020|
19080|98034928|1|1|90007|35|
19080|98034928|1|1|90008|1723|
19080|98034928|1|1|90009|41|
19080|98034928|1|1|90010|210200179892|
19080|98034928|1|1|90011|9845|
19080|98034928|1|1|90012|8715|
19080|98034928|1|1|90013|8715|
19080|98034928|1|1|90014|20210505|
19080|98034928|1|1|90016|13514|
19080|98035017|1|1|90001|1|
19080|98035017|1|1|90002|SAF|
19080|98035017|1|1|90003|Y|
19080|98035017|1|1|90004|35|
19080|98035017|1|1|90005|2021|
19080|98035017|1|1|90007|1|
19080|98035017|1|1|90008|193068|
19080|98035017|1|1|90009|50|
19080|98035017|1|1|90010|230010140887|
19080|98035017|1|1|90011|56644549|
19080|98035017|1|1|90012|54942303|
19080|98035017|1|1|90013|55156157|
19080|98035017|1|1|90014|20230303|
19080|98035017|1|1|90016|10114|
19080|98035115|1|1|90001|1|
19080|98035115|1|1|90002|SAF|
19080|98035115|1|1|90003|Y|
19080|98035115|1|1|90004|35|
19080|98035115|1|1|90005|2022|
19080|98035115|1|1|90007|1|
19080|98035115|1|1|90008|5731|
19080|98035115|1|1|90009|50|
19080|98035115|1|1|90010|230010425567|
19080|98035115|1|1|90011|122690|
19080|98035115|1|1|90012|90932|
19080|98035115|1|1|90013|91514|
19080|98035115|1|1|90014|20230515|
19080|98035115|1|1|90016|10114|
19080|98035145|1|1|90001|1|
19080|98035145|1|1|90002|SAF|
19080|98035145|1|1|90003|Y|
19080|98035145|1|1|90004|35|
19080|98035145|1|1|90005|2022|
19080|98035145|1|1|90007|35|
19080|98035145|1|1|90008|21|
19080|98035145|1|1|90009|41|
19080|98035145|1|1|90010|231580005230|
19080|98035145|1|1|90011|649|
19080|98035145|1|1|90012|649|
19080|98035145|1|1|90013|71|
19080|98035145|1|1|90014|20230405|
19080|98035145|1|1|90016|13514|
19080|98035308|1|1|90001|1|
19080|98035308|1|1|90002|SAF|
19080|98035308|1|1|90003|Y|
19080|98035308|1|1|90004|35|
19080|98035308|1|1|90005|2019|
19080|98035308|1|1|90007|35|
19080|98035308|1|1|90008|36875|
19080|98035308|1|1|90009|41|
19080|98035308|1|1|90010|200260071277|
19080|98035308|1|1|90011|175214|
19080|98035308|1|1|90012|175214|
19080|98035308|1|1|90013|216932|
19080|98035308|1|1|90014|20200630|
19080|98035308|1|1|90016|13514|
19080|98035395|1|1|90001|1|
19080|98035395|1|1|90002|SAF|
19080|98035395|1|1|90003|Y|
19080|98035395|1|1|90004|35|
19080|98035395|1|1|90005|2022|
19080|98035395|1|1|90007|1|
19080|98035395|1|1|90008|124512|
19080|98035395|1|1|90009|41|
19080|98035395|1|1|90010|230150034426|
19080|98035395|1|1|90011|1258806|
19080|98035395|1|1|90012|685666|
19080|98035395|1|1|90013|688242|
19080|98035395|1|1|90014|20230329|
19080|98035395|1|1|90016|10114|
19080|98035431|1|1|90001|1|
19080|98035431|1|1|90002|SAF|
19080|98035431|1|1|90003|Y|
19080|98035431|1|1|90004|35|
19080|98035431|1|1|90005|2022|
19080|98035431|1|1|90007|35|
19080|98035431|1|1|90008|223|
19080|98035431|1|1|90009|41|
19080|98035431|1|1|90010|233500016385|
19080|98035431|1|1|90011|2207|
19080|98035431|1|1|90012|455|
19080|98035431|1|1|90013|232|
19080|98035431|1|1|90014|20230502|
19080|98035431|1|1|90016|13514|
19080|98035445|1|1|90001|1|
19080|98035445|1|1|90002|SAF|
19080|98035445|1|1|90003|Y|
19080|98035445|1|1|90004|35|
19080|98035445|1|1|90005|2019|
19080|98035445|1|1|90007|35|
19080|98035445|1|1|90008|536|
19080|98035445|1|1|90009|41|
19080|98035445|1|1|90010|200190091511|
19080|98035445|1|1|90011|15686|
19080|98035445|1|1|90012|1535|
19080|98035445|1|1|90013|1535|
19080|98035445|1|1|90014|20200417|
19080|98035445|1|1|90016|13514|
19080|98035436|1|1|90001|1|
19080|98035436|1|1|90002|SAF|
19080|98035436|1|1|90003|Y|
19080|98035436|1|1|90004|35|
19080|98035436|1|1|90005|2020|
19080|98035436|1|1|90007|1|
19080|98035436|1|1|90008|938299|
19080|98035436|1|1|90009|50|
19080|98035436|1|1|90010|230010866332|
19080|98035436|1|1|90011|4427712|
19080|98035436|1|1|90012|2525080|
19080|98035436|1|1|90013|2525080|
19080|98035436|1|1|90014|20231018|
19080|98035436|1|1|90016|10114|
19080|98035516|1|1|90001|1|
19080|98035516|1|1|90002|SAF|
19080|98035516|1|1|90003|Y|
19080|98035516|1|1|90004|35|
19080|98035516|1|1|90005|2020|
19080|98035516|1|1|90007|1|
19080|98035516|1|1|90008|412|
19080|98035516|1|1|90009|41|
19080|98035516|1|1|90010|210260027334|
19080|98035516|1|1|90011|6602|
19080|98035516|1|1|90012|5819|
19080|98035516|1|1|90013|6241|
19080|98035516|1|1|90014|20210331|
19080|98035516|1|1|90016|10114|
19080|98035569|1|1|90001|1|
19080|98035569|1|1|90002|SAF|
19080|98035569|1|1|90003|Y|
19080|98035569|1|1|90004|35|
19080|98035569|1|1|90005|2021|
19080|98035569|1|1|90007|1|
19080|98035569|1|1|90008|436835|
19080|98035569|1|1|90009|70|
19080|98035569|1|1|90010|220010693933|
19080|98035569|1|1|90011|1985958|
19080|98035569|1|1|90012|1540737|
19080|98035569|1|1|90013|1549211|
19080|98035569|1|1|90014|20220928|
19080|98035569|1|1|90016|10114|
19080|98035658|1|1|90001|1|
19080|98035658|1|1|90002|SAF|
19080|98035658|1|1|90003|Y|
19080|98035658|1|1|90004|35|
19080|98035658|1|1|90005|2022|
19080|98035658|1|1|90007|1|
19080|98035658|1|1|90008|1269979|
19080|98035658|1|1|90009|50|
19080|98035658|1|1|90010|230150042991|
19080|98035658|1|1|90011|21845082|
19080|98035658|1|1|90012|21353033|
19080|98035658|1|1|90013|21374386|
19080|98035658|1|1|90014|20230815|
19080|98035658|1|1|90016|10114|
19080|98035709|1|1|90001|1|
19080|98035709|1|1|90002|SAF|
19080|98035709|1|1|90003|Y|
19080|98035709|1|1|90004|35|
19080|98035709|1|1|90005|2021|
19080|98035709|1|1|90007|35|
19080|98035709|1|1|90008|4|
19080|98035709|1|1|90009|41|
19080|98035709|1|1|90010|220850041063|
19080|98035709|1|1|90011|84|
19080|98035709|1|1|90012|4|
19080|98035709|1|1|90013|4|
19080|98035709|1|1|90014|20220411|
19080|98035709|1|1|90016|13514|
19080|98035711|1|1|90001|1|
19080|98035711|1|1|90002|SAF|
19080|98035711|1|1|90003|Y|
19080|98035711|1|1|90004|35|
19080|98035711|1|1|90005|2022|
19080|98035711|1|1|90007|1|
19080|98035711|1|1|90008|8204|
19080|98035711|1|1|90009|41|
19080|98035711|1|1|90010|230000265080|
19080|98035711|1|1|90011|667653|
19080|98035711|1|1|90012|646486|
19080|98035711|1|1|90013|646486|
19080|98035711|1|1|90014|20230403|
19080|98035711|1|1|90016|10114|
19080|98035898|1|1|90001|1|
19080|98035898|1|1|90002|SAF|
19080|98035898|1|1|90003|Y|
19080|98035898|1|1|90004|35|
19080|98035898|1|1|90005|2022|
19080|98035898|1|1|90007|35|
19080|98035898|1|1|90008|3394|
19080|98035898|1|1|90009|41|
19080|98035898|1|1|90010|232050005385|
19080|98035898|1|1|90011|9514|
19080|98035898|1|1|90012|3394|
19080|98035898|1|1|90013|3394|
19080|98035898|1|1|90014|20230406|
19080|98035898|1|1|90016|13514|
19080|98035993|1|1|90001|1|
19080|98035993|1|1|90002|SAF|
19080|98035993|1|1|90003|M|
19080|98035993|1|1|90004|8|
19080|98035993|1|1|90005|2018|
19080|98035993|1|1|90007|21|
19080|98035993|1|1|90008|28429|
19080|98035993|1|1|90009|41|
19080|98035993|1|1|90010|275780352|
19080|98035993|1|1|90011|39333|
19080|98035993|1|1|90012|28429|
19080|98035993|1|1|90013|28429|
19080|98035993|1|1|90014|20180911|
19080|98035993|1|1|90016|11914|
19080|98035993|1|2|90001|2|
19080|98035993|1|2|90002|SAF|
19080|98035993|1|2|90003|M|
19080|98035993|1|2|90004|9|
19080|98035993|1|2|90005|2018|
19080|98035993|1|2|90007|21|
19080|98035993|1|2|90008|23342|
19080|98035993|1|2|90009|50|
19080|98035993|1|2|90010|280997023|
19080|98035993|1|2|90011|22279|
19080|98035993|1|2|90012|22279|
19080|98035993|1|2|90013|29018|
19080|98035993|1|2|90014|20181018|
19080|98035993|1|2|90016|11914|
19080|98036100|1|1|90001|1|
19080|98036100|1|1|90002|SAF|
19080|98036100|1|1|90003|Y|
19080|98036100|1|1|90004|35|
19080|98036100|1|1|90005|2022|
19080|98036100|1|1|90007|35|
19080|98036100|1|1|90008|306|
19080|98036100|1|1|90009|41|
19080|98036100|1|1|90010|232010013818|
19080|98036100|1|1|90011|4087|
19080|98036100|1|1|90012|1758|
19080|98036100|1|1|90013|1800|
19080|98036100|1|1|90014|20230425|
19080|98036100|1|1|90016|13514|
19080|98036153|1|1|90001|1|
19080|98036153|1|1|90002|SAF|
19080|98036153|1|1|90003|Y|
19080|98036153|1|1|90004|35|
19080|98036153|1|1|90005|2022|
19080|98036153|1|1|90007|35|
19080|98036153|1|1|90008|509|
19080|98036153|1|1|90009|50|
19080|98036153|1|1|90010|230421568399|
19080|98036153|1|1|90011|7990|
19080|98036153|1|1|90012|3747|
19080|98036153|1|1|90013|3747|
19080|98036153|1|1|90014|20231111|
19080|98036153|1|1|90016|13514|
19080|98036155|1|1|90001|1|
19080|98036155|1|1|90002|SAF|
19080|98036155|1|1|90003|Y|
19080|98036155|1|1|90004|35|
19080|98036155|1|1|90005|2021|
19080|98036155|1|1|90007|35|
19080|98036155|1|1|90008|65|
19080|98036155|1|1|90009|41|
19080|98036155|1|1|90010|220001134515|
19080|98036155|1|1|90011|8355|
19080|98036155|1|1|90012|6737|
19080|98036155|1|1|90013|6737|
19080|98036155|1|1|90014|20220523|
19080|98036155|1|1|90016|13514|
19080|98036199|1|1|90001|1|
19080|98036199|1|1|90002|SAF|
19080|98036199|1|1|90003|Y|
19080|98036199|1|1|90004|35|
19080|98036199|1|1|90005|2020|
19080|98036199|1|1|90007|35|
19080|98036199|1|1|90008|1428|
19080|98036199|1|1|90009|41|
19080|98036199|1|1|90010|210200179892|
19080|98036199|1|1|90011|9845|
19080|98036199|1|1|90012|9845|
19080|98036199|1|1|90013|10143|
19080|98036199|1|1|90014|20210505|
19080|98036199|1|1|90016|13514|
19080|98036219|1|1|90001|1|
19080|98036219|1|1|90002|SAF|
19080|98036219|1|1|90003|Y|
19080|98036219|1|1|90004|35|
19080|98036219|1|1|90005|2020|
19080|98036219|1|1|90007|35|
19080|98036219|1|1|90008|1658|
19080|98036219|1|1|90009|41|
19080|98036219|1|1|90010|210200179892|
19080|98036219|1|1|90011|9845|
19080|98036219|1|1|90012|5300|
19080|98036219|1|1|90013|5300|
19080|98036219|1|1|90014|20210505|
19080|98036219|1|1|90016|13514|
19080|98036222|1|1|90001|1|
19080|98036222|1|1|90002|SAF|
19080|98036222|1|1|90003|Y|
19080|98036222|1|1|90004|35|
19080|98036222|1|1|90005|2020|
19080|98036222|1|1|90007|35|
19080|98036222|1|1|90008|7|
19080|98036222|1|1|90009|41|
19080|98036222|1|1|90010|210120200725|
19080|98036222|1|1|90011|31174|
19080|98036222|1|1|90012|23684|
19080|98036222|1|1|90013|23684|
19080|98036222|1|1|90014|20210518|
19080|98036222|1|1|90016|13514|
19080|98036252|1|1|90001|1|
19080|98036252|1|1|90002|SAF|
19080|98036252|1|1|90003|Y|
19080|98036252|1|1|90004|35|
19080|98036252|1|1|90005|2021|
19080|98036252|1|1|90007|35|
19080|98036252|1|1|90008|1017|
19080|98036252|1|1|90009|41|
19080|98036252|1|1|90010|220420294974|
19080|98036252|1|1|90011|47614|
19080|98036252|1|1|90012|20666|
19080|98036252|1|1|90013|20666|
19080|98036252|1|1|90014|20220502|
19080|98036252|1|1|90016|13514|
19080|98036312|1|1|90001|1|
19080|98036312|1|1|90002|SAF|
19080|98036312|1|1|90003|Y|
19080|98036312|1|1|90004|35|
19080|98036312|1|1|90005|2022|
19080|98036312|1|1|90007|1|
19080|98036312|1|1|90008|3850|
19080|98036312|1|1|90009|41|
19080|98036312|1|1|90010|230000244540|
19080|98036312|1|1|90011|72820|
19080|98036312|1|1|90012|42154|
19080|98036312|1|1|90013|42154|
19080|98036312|1|1|90014|20230403|
19080|98036312|1|1|90016|10114|
19080|98036409|1|1|90001|1|
19080|98036409|1|1|90002|SAF|
19080|98036409|1|1|90003|Y|
19080|98036409|1|1|90004|35|
19080|98036409|1|1|90005|2022|
19080|98036409|1|1|90007|35|
19080|98036409|1|1|90008|234|
19080|98036409|1|1|90009|41|
19080|98036409|1|1|90010|23326012170|
19080|98036409|1|1|90011|11130|
19080|98036409|1|1|90012|7366|
19080|98036409|1|1|90013|7366|
19080|98036409|1|1|90014|20230425|
19080|98036409|1|1|90016|13514|
19080|98036418|1|1|90001|1|
19080|98036418|1|1|90002|SAF|
19080|98036418|1|1|90003|Y|
19080|98036418|1|1|90004|35|
19080|98036418|1|1|90005|2018|
19080|98036418|1|1|90007|1|
19080|98036418|1|1|90008|109854|
19080|98036418|1|1|90009|70|
19080|98036418|1|1|90010|190040253073|
19080|98036418|1|1|90011|4720332|
19080|98036418|1|1|90012|2818313|
19080|98036418|1|1|90013|2818313|
19080|98036418|1|1|90014|20190725|
19080|98036418|1|1|90016|10114|
19080|98036743|1|1|90001|1|
19080|98036743|1|1|90002|SAF|
19080|98036743|1|1|90003|Y|
19080|98036743|1|1|90004|35|
19080|98036743|1|1|90005|2020|
19080|98036743|1|1|90007|1|
19080|98036743|1|1|90008|8480|
19080|98036743|1|1|90009|50|
19080|98036743|1|1|90010|220240128798|
19080|98036743|1|1|90011|68532|
19080|98036743|1|1|90012|32155|
19080|98036743|1|1|90013|32155|
19080|98036743|1|1|90014|20220328|
19080|98036743|1|1|90016|10114|
19080|98036818|1|1|90001|1|
19080|98036818|1|1|90002|SAF|
19080|98036818|1|1|90003|Y|
19080|98036818|1|1|90004|35|
19080|98036818|1|1|90005|2022|
19080|98036818|1|1|90007|1|
19080|98036818|1|1|90008|1106560|
19080|98036818|1|1|90009|41|
19080|98036818|1|1|90010|230010272283|
19080|98036818|1|1|90011|6211940|
19080|98036818|1|1|90012|3750158|
19080|98036818|1|1|90013|3774159|
19080|98036818|1|1|90014|20230403|
19080|98036818|1|1|90016|10114|
19080|98036877|1|1|90001|1|
19080|98036877|1|1|90002|SAF|
19080|98036877|1|1|90003|Y|
19080|98036877|1|1|90004|35|
19080|98036877|1|1|90005|2022|
19080|98036877|1|1|90007|1|
19080|98036877|1|1|90008|3|
19080|98036877|1|1|90009|41|
19080|98036877|1|1|90010|230190075467|
19080|98036877|1|1|90011|62530|
19080|98036877|1|1|90012|31320|
19080|98036877|1|1|90013|31320|
19080|98036877|1|1|90014|20230402|
19080|98036877|1|1|90016|10114|
19080|98036905|1|1|90001|1|
19080|98036905|1|1|90002|SAF|
19080|98036905|1|1|90003|Y|
19080|98036905|1|1|90004|35|
19080|98036905|1|1|90005|2022|
19080|98036905|1|1|90007|1|
19080|98036905|1|1|90008|9511|
19080|98036905|1|1|90009|50|
19080|98036905|1|1|90010|230060154708|
19080|98036905|1|1|90011|435861|
19080|98036905|1|1|90012|412488|
19080|98036905|1|1|90013|412488|
19080|98036905|1|1|90014|20230404|
19080|98036905|1|1|90016|10114|
19080|98036960|1|1|90001|1|
19080|98036960|1|1|90002|PDI|
19080|98036960|1|1|90003|M|
19080|98036960|1|1|90004|10|
19080|98036960|1|1|90005|2023|
19080|98036960|1|1|90007|1|
19080|98036960|1|1|90008|13166|
19080|98036960|1|1|90009|50|
19080|98036960|1|1|90010|230901734203|
19080|98036960|1|1|90011|1167488|
19080|98036960|1|1|90012|616570|
19080|98036960|1|1|90013|616570|
19080|98036960|1|1|90014|20231216|
19080|98036960|1|1|90016|10114|
19080|98036967|1|1|90001|1|
19080|98036967|1|1|90002|SAF|
19080|98036967|1|1|90003|Y|
19080|98036967|1|1|90004|35|
19080|98036967|1|1|90005|2020|
19080|98036967|1|1|90007|35|
19080|98036967|1|1|90008|43|
19080|98036967|1|1|90009|41|
19080|98036967|1|1|90010|230080639875|
19080|98036967|1|1|90011|43|
19080|98036967|1|1|90012|43|
19080|98036967|1|1|90013|43|
19080|98036967|1|1|90014|20231228|
19080|98036967|1|1|90016|13514|
19080|98036967|1|2|90001|2|
19080|98036967|1|2|90002|SAF|
19080|98036967|1|2|90003|Y|
19080|98036967|1|2|90004|35|
19080|98036967|1|2|90005|2022|
19080|98036967|1|2|90007|35|
19080|98036967|1|2|90008|1653|
19080|98036967|1|2|90009|41|
19080|98036967|1|2|90010|230020774808|
19080|98036967|1|2|90011|12629|
19080|98036967|1|2|90012|12629|
19080|98036967|1|2|90013|12629|
19080|98036967|1|2|90014|20231228|
19080|98036967|1|2|90016|13514|
19080|98037002|1|1|90001|1|
19080|98037002|1|1|90002|PDI|
19080|98037002|1|1|90003|M|
19080|98037002|1|1|90004|5|
19080|98037002|1|1|90005|2023|
19080|98037002|1|1|90007|21|
19080|98037002|1|1|90008|2797|
19080|98037002|1|1|90009|50|
19080|98037002|1|1|90010|230200271629|
19080|98037002|1|1|90011|17526|
19080|98037002|1|1|90012|17526|
19080|98037002|1|1|90013|17526|
19080|98037002|1|1|90014|20230626|
19080|98037002|1|1|90016|11914|
19080|98037044|1|1|90001|1|
19080|98037044|1|1|90002|PDI|
19080|98037044|1|1|90003|M|
19080|98037044|1|1|90004|6|
19080|98037044|1|1|90005|2023|
19080|98037044|1|1|90007|1|
19080|98037044|1|1|90008|61373|
19080|98037044|1|1|90009|50|
19080|98037044|1|1|90010|230400256571|
19080|98037044|1|1|90011|144716|
19080|98037044|1|1|90012|106599|
19080|98037044|1|1|90013|106599|
19080|98037044|1|1|90014|20231212|
19080|98037044|1|1|90016|10114|
19080|98037073|1|1|90001|1|
19080|98037073|1|1|90002|SAF|
19080|98037073|1|1|90003|Y|
19080|98037073|1|1|90004|35|
19080|98037073|1|1|90005|2021|
19080|98037073|1|1|90007|1|
19080|98037073|1|1|90008|10747|
19080|98037073|1|1|90009|41|
19080|98037073|1|1|90010|220020114988|
19080|98037073|1|1|90011|551058|
19080|98037073|1|1|90012|243351|
19080|98037073|1|1|90013|281098|
19080|98037073|1|1|90014|20220330|
19080|98037073|1|1|90016|10114|
19080|98037072|1|1|90001|1|
19080|98037072|1|1|90002|SAF|
19080|98037072|1|1|90003|Y|
19080|98037072|1|1|90004|35|
19080|98037072|1|1|90005|2022|
19080|98037072|1|1|90007|1|
19080|98037072|1|1|90008|13565|
19080|98037072|1|1|90009|41|
19080|98037072|1|1|90010|230150036356|
19080|98037072|1|1|90011|263686|
19080|98037072|1|1|90012|202855|
19080|98037072|1|1|90013|221908|
19080|98037072|1|1|90014|20230330|
19080|98037072|1|1|90016|10114|
19080|98037284|1|1|90001|1|
19080|98037284|1|1|90002|SAF|
19080|98037284|1|1|90003|Y|
19080|98037284|1|1|90004|35|
19080|98037284|1|1|90005|2022|
19080|98037284|1|1|90007|35|
19080|98037284|1|1|90008|413|
19080|98037284|1|1|90009|41|
19080|98037284|1|1|90010|232690011145|
19080|98037284|1|1|90011|11639|
19080|98037284|1|1|90012|8377|
19080|98037284|1|1|90013|8377|
19080|98037284|1|1|90014|20230420|
19080|98037284|1|1|90016|13514|
19080|98037376|1|1|90001|1|
19080|98037376|1|1|90002|SAF|
19080|98037376|1|1|90003|Y|
19080|98037376|1|1|90004|35|
19080|98037376|1|1|90005|2022|
19080|98037376|1|1|90007|1|
19080|98037376|1|1|90008|738|
19080|98037376|1|1|90009|41|
19080|98037376|1|1|90010|230010528029|
19080|98037376|1|1|90011|9230|
19080|98037376|1|1|90012|2208|
19080|98037376|1|1|90013|2208|
19080|98037376|1|1|90014|20230612|
19080|98037376|1|1|90016|10114|
19080|98037465|1|1|90001|1|
19080|98037465|1|1|90002|PDI|
19080|98037465|1|1|90003|M|
19080|98037465|1|1|90004|2|
19080|98037465|1|1|90005|2022|
19080|98037465|1|1|90007|1|
19080|98037465|1|1|90008|12660|
19080|98037465|1|1|90009|50|
19080|98037465|1|1|90010|230660253112|
19080|98037465|1|1|90011|217456|
19080|98037465|1|1|90012|210945|
19080|98037465|1|1|90013|210945|
19080|98037465|1|1|90014|20231219|
19080|98037465|1|1|90016|10114|
19080|98037491|1|1|90001|1|
19080|98037491|1|1|90002|SAF|
19080|98037491|1|1|90003|M|
19080|98037491|1|1|90004|12|
19080|98037491|1|1|90005|2018|
19080|98037491|1|1|90007|21|
19080|98037491|1|1|90008|18417|
19080|98037491|1|1|90009|41|
19080|98037491|1|1|90010|293729668|
19080|98037491|1|1|90011|206018|
19080|98037491|1|1|90012|72774|
19080|98037491|1|1|90013|72774|
19080|98037491|1|1|90014|20190121|
19080|98037491|1|1|90016|11914|
19080|98037559|1|1|90001|1|
19080|98037559|1|1|90002|SAF|
19080|98037559|1|1|90003|Y|
19080|98037559|1|1|90004|35|
19080|98037559|1|1|90005|2019|
19080|98037559|1|1|90007|1|
19080|98037559|1|1|90008|293191|
19080|98037559|1|1|90009|50|
19080|98037559|1|1|90010|210210005393|
19080|98037559|1|1|90011|745533|
19080|98037559|1|1|90012|551575|
19080|98037559|1|1|90013|551575|
19080|98037559|1|1|90014|20210323|
19080|98037559|1|1|90016|10114|
19080|98037542|1|1|90001|1|
19080|98037542|1|1|90002|SAF|
19080|98037542|1|1|90003|Y|
19080|98037542|1|1|90004|35|
19080|98037542|1|1|90005|2022|
19080|98037542|1|1|90007|1|
19080|98037542|1|1|90008|57085|
19080|98037542|1|1|90009|41|
19080|98037542|1|1|90010|230010425149|
19080|98037542|1|1|90011|801254|
19080|98037542|1|1|90012|248544|
19080|98037542|1|1|90013|250135|
19080|98037542|1|1|90014|20230515|
19080|98037542|1|1|90016|10114|
19080|98037560|1|1|90001|1|
19080|98037560|1|1|90002|SAF|
19080|98037560|1|1|90003|Y|
19080|98037560|1|1|90004|35|
19080|98037560|1|1|90005|2022|
19080|98037560|1|1|90007|1|
19080|98037560|1|1|90008|7026|
19080|98037560|1|1|90009|50|
19080|98037560|1|1|90010|230010508660|
19080|98037560|1|1|90011|111697|
19080|98037560|1|1|90012|87501|
19080|98037560|1|1|90013|87501|
19080|98037560|1|1|90014|20230606|
19080|98037560|1|1|90016|10114|
19080|98037572|1|1|90001|1|
19080|98037572|1|1|90002|SAF|
19080|98037572|1|1|90003|Y|
19080|98037572|1|1|90004|35|
19080|98037572|1|1|90005|2022|
19080|98037572|1|1|90007|1|
19080|98037572|1|1|90008|30143|
19080|98037572|1|1|90009|41|
